iteration,trn_loss,lr,val_loss,val_acc
1,2.3033275604248047,0.0070015,2.3048804426193237,0.125
500,1.7304213047027588,0.006253,1.7981905615329743,0.3349
1000,1.6655535697937012,0.005503,1.5733483064174651,0.4171
1500,1.2522352933883667,0.004753,1.4444288444519042,0.4615
2000,1.2984336614608765,0.004003,1.373805477619171,0.5014
2500,1.1318652629852295,0.003253,1.3159936928749085,0.5188
3000,1.2138344049453735,0.002503,1.2724424839019775,0.5443
3500,1.2376002073287964,0.0017529999999999994,1.2243223750591279,0.5564
4000,1.1638312339782715,0.0010029999999999996,1.2007113236188889,0.5742
4500,1.2266716957092285,0.001,1.1739650183916093,0.5832
5000,1.2556490898132324,0.001,1.1645180624723435,0.5815
5500,1.066576600074768,0.001,1.1505553632974626,0.594
6000,1.0201787948608398,0.001,1.1410143041610719,0.5931
6500,0.980394721031189,0.001,1.1188978105783463,0.6053
7000,1.1203137636184692,0.001,1.1156153786182403,0.6074
7500,1.0896766185760498,0.001,1.10135098695755,0.613
8000,1.017928957939148,0.001,1.0824932366609574,0.6237
8500,1.1794638633728027,0.001,1.0765542471408844,0.6213
9000,0.9724977612495422,0.001,1.0764544117450714,0.6193
9500,1.0801877975463867,0.001,1.0585443252325057,0.6263
10000,1.2273309230804443,0.001,1.0451352900266648,0.634
10500,1.0118805170059204,0.001,1.0338426452875138,0.6404
11000,0.9536926746368408,0.001,1.0219958037137986,0.6429
11500,0.9969449043273926,0.001,1.0234153246879578,0.6424
12000,1.1629588603973389,0.001,1.0335066103935242,0.6429
12500,0.8826115131378174,0.001,1.005750390291214,0.6476
13000,1.2350748777389526,0.001,0.9897979140281677,0.6547
13500,0.8173479437828064,0.001,0.9720510953664779,0.6598
14000,1.0974500179290771,0.001,0.9675141334533691,0.6619
14500,1.0207184553146362,0.001,0.9732945340871811,0.6625
15000,0.7570471167564392,0.001,0.9631591349840164,0.6649
15500,1.0880424976348877,0.001,0.9526908826828003,0.6659
16000,0.9168869853019714,0.001,0.9627491450309753,0.6662
16500,0.8969908952713013,0.001,0.9395674657821655,0.6697
17000,1.101913571357727,0.001,0.9234744495153427,0.6802
17500,0.9540541768074036,0.001,0.9202890515327453,0.6841
18000,0.8331021070480347,0.001,0.9142963743209839,0.6835
18500,0.8969367742538452,0.001,0.903138524889946,0.6912
19000,0.888063907623291,0.001,0.9290202456712723,0.6754
19500,0.903931736946106,0.001,0.9100337475538254,0.6858
20000,0.8141809105873108,0.001,0.8823347806930542,0.6945
20500,0.8631368279457092,0.001,0.876376953125,0.697
21000,0.9169557690620422,0.001,0.8964920580387116,0.6917
21500,0.8519235253334045,0.001,0.8782177305221558,0.6929
22000,0.8422229290008545,0.001,0.862848984003067,0.7045
22500,1.126271367073059,0.001,0.8805391645431518,0.6929
23000,0.9688421487808228,0.001,0.8565797638893128,0.707
23500,0.8077365756034851,0.001,0.867537180185318,0.6972
24000,0.9079548120498657,0.001,0.8464603239297867,0.7072
24500,0.818361222743988,0.001,0.846204730272293,0.704
25000,0.8354604840278625,0.001,0.8710380041599274,0.6955
25500,0.7809502482414246,0.001,0.8590563666820527,0.7086
26000,0.6641148924827576,0.001,0.8218883067369461,0.7173
26500,0.7502800226211548,0.001,0.8406009745597839,0.7059
27000,0.7048377990722656,0.001,0.8374367302656174,0.711
27500,0.7758009433746338,0.001,0.8223702383041381,0.7181
28000,0.7663424015045166,0.001,0.8355314153432846,0.7081
28500,0.707621693611145,0.001,0.8161045098304749,0.7148
29000,0.7964537739753723,0.001,0.8216351109743119,0.7134
29500,0.91277015209198,0.001,0.8036052566766739,0.724
30000,0.6659136414527893,0.001,0.8042350071668625,0.7192
30500,0.723158061504364,0.001,0.794459975361824,0.7276
31000,0.6843820810317993,0.001,0.8052693527936935,0.7174
31500,0.8071637153625488,0.001,0.8048427206277847,0.7169
32000,0.6844149231910706,0.001,0.8037634992599487,0.7178
32500,0.9116445183753967,0.001,0.8035267341136932,0.7197
33000,0.6888090372085571,0.001,0.7874250155687332,0.7302
33500,0.7981330156326294,0.001,0.7960519605875015,0.7202
34000,0.7169188857078552,0.001,0.7849894589185715,0.7283
34500,0.6631410121917725,0.001,0.7991600406169891,0.7254
35000,0.6010078191757202,0.001,0.7857292509078979,0.7293
35500,0.6120696067810059,0.001,0.7702995073795319,0.7358
36000,0.6696963310241699,0.001,0.7607064127922059,0.7387
36500,0.6997514367103577,0.001,0.7699257129430771,0.7323
37000,0.7111062407493591,0.001,0.7750474399328232,0.7358
37500,0.8187978863716125,0.001,0.7655734840035439,0.735
38000,0.792314887046814,0.001,0.7607230740785599,0.7413
38500,0.7408353686332703,0.001,0.7557679402828217,0.7432
39000,0.7150655388832092,0.001,0.7971598362922668,0.7217
39500,0.7710314393043518,0.001,0.7511224961280822,0.7421
40000,0.7752530574798584,0.001,0.7502782598137856,0.7377
40500,0.700767993927002,0.001,0.7598795735836029,0.7381
41000,0.6168186068534851,0.001,0.7731274223327637,0.7341
41500,0.6761741042137146,0.001,0.7864630809426307,0.727
42000,0.7022058367729187,0.001,0.7405285948514938,0.7459
