iteration,trn_loss,lr,val_loss,val_acc
1,2.3136425018310547,0.0010049999999999994,2.306031334400177,0.1
500,2.238301992416382,0.002245,2.0625839817523954,0.269
1000,1.5974258184432983,0.0034950000000000003,1.6049357092380523,0.4127
1500,1.592211127281189,0.004745,1.4361858093738555,0.4825
2000,1.1651575565338135,0.005995,1.3220557034015656,0.5247
2500,1.2183817625045776,0.0047550000000000005,1.2084190952777862,0.5722
3000,1.2005501985549927,0.003505,1.1189057868719101,0.6074
3500,1.274261713027954,0.002255,1.048216148018837,0.6323
4000,0.8117294907569885,0.001005,1.0053761899471283,0.6509
4500,1.0864410400390625,0.0016225,1.011695974469185,0.6432
5000,1.0308574438095093,0.0022475000000000004,0.9823335891962052,0.6547
5500,0.8916634917259216,0.0028725,0.9875688737630844,0.6581
6000,1.0218400955200195,0.0034975,1.015904403924942,0.6474
6500,1.0009117126464844,0.0028775,0.9313847261667252,0.6786
7000,1.057079553604126,0.0022525,0.8999527567625045,0.6876
7500,1.1201342344284058,0.0016275,0.8934547179937362,0.6942
8000,0.8295238018035889,0.0010025,0.8716656118631363,0.7008
8500,0.8182371258735657,0.00131125,0.8723896157741546,0.6976
9000,0.802090048789978,0.0016237500000000002,0.8740288048982621,0.6984
9500,0.9272717833518982,0.00193625,0.882567892074585,0.6912
10000,0.6563241481781006,0.00224875,0.8580051946640015,0.7029
10500,0.9129699468612671,0.00193875,0.8830951696634293,0.6915
11000,0.8467060327529907,0.00162625,0.828803941309452,0.7183
11500,0.9067235589027405,0.00131375,0.8525443971157074,0.7058
12000,0.7321489453315735,0.00100125,0.8223604440689087,0.717
12500,0.7836503386497498,0.001155625,0.8144726979732514,0.7223
13000,0.8032058477401733,0.001311875,0.8078765118122101,0.7231
13500,0.9029660224914551,0.001468125,0.8297096252441406,0.7142
14000,0.8615679144859314,0.001624375,0.8222559779882431,0.7225
14500,0.8139135241508484,0.001469375,0.806439573764801,0.7224
15000,0.7328563928604126,0.001313125,0.8116926914453506,0.7203
15500,0.6654464602470398,0.001156875,0.7939260870218277,0.7267
16000,0.8747941851615906,0.001000625,0.7868881076574326,0.7346
16500,0.49258673191070557,0.0010778125,0.7797912287712098,0.7312
17000,0.8131259679794312,0.0011559375,0.7976422774791717,0.7235
17500,0.6866108179092407,0.0012340625,0.7900934678316116,0.7303
18000,0.6386062502861023,0.0013121875,0.7895252740383149,0.7279
18500,0.8876153826713562,0.0012346875,0.7922836345434189,0.7333
19000,0.6009295582771301,0.0011565625,0.7787280720472336,0.7329
19500,0.80096435546875,0.0010784375,0.768549662232399,0.7379
20000,0.7841470241546631,0.0010003125000000001,0.7754706224799156,0.7355
20500,0.7729385495185852,0.0010389062500000001,0.7673019790649414,0.7421
21000,0.6172013878822327,0.00107796875,0.7628553506731987,0.7432
21500,0.7489649057388306,0.00111703125,0.7719251465797424,0.7362
22000,0.710269033908844,0.00115609375,0.7645796352624893,0.7392
22500,0.6992140412330627,0.00111734375,0.7624640536308288,0.7457
23000,0.6935514211654663,0.00107828125,0.7543382513523101,0.7374
23500,0.6805078983306885,0.00103921875,0.7858012747764588,0.7276
24000,0.6718564629554749,0.00100015625,0.758701063990593,0.7407
24500,0.7112911939620972,0.001019453125,0.7437086990475654,0.7453
25000,0.5848373174667358,0.001038984375,0.7491146326065063,0.7447
