iteration,trn_loss,lr,val_loss,val_acc
1,2.306631326675415,0.001,2.305341508388519,0.1194
1000,2.2570841312408447,0.001,2.270347170829773,0.1161
2000,1.8875237703323364,0.001,1.9524576032161713,0.2789
3000,1.6899806261062622,0.001,1.725322483778,0.3598
4000,1.6799033880233765,0.001,1.6044464910030365,0.4052
5000,1.6551433801651,0.001,1.5398470270633697,0.4273
6000,1.3541675806045532,0.001,1.4710846590995788,0.457
7000,1.3886178731918335,0.001,1.4268145668506622,0.4763
8000,1.173100471496582,0.001,1.3485827648639679,0.5082
9000,1.2154076099395752,0.001,1.3140068054199219,0.5235
10000,1.1880298852920532,0.001,1.273362137079239,0.5368
11000,1.237507700920105,0.001,1.2549329501390458,0.5508
12000,1.445204734802246,0.001,1.2025310039520263,0.5732
13000,1.1665148735046387,0.001,1.1731979018449783,0.5881
14000,1.4088773727416992,0.001,1.173795654773712,0.5831
15000,1.1834639310836792,0.001,1.1280306911468505,0.6029
16000,1.211674451828003,0.001,1.1388155609369277,0.5968
17000,1.083207368850708,0.001,1.104698315858841,0.6099
18000,1.1209324598312378,0.001,1.0718089658021928,0.6203
19000,1.0536866188049316,0.001,1.0620547795295716,0.625
20000,1.3191397190093994,0.001,1.0785928708314896,0.6109
21000,0.963588535785675,0.001,1.0409448218345643,0.63
22000,0.979473888874054,0.001,1.0062937730550765,0.6499
23000,1.1406275033950806,0.001,1.0056506091356276,0.6478
24000,1.013059139251709,0.001,0.9816331100463868,0.6537
25000,0.9597461819648743,0.001,0.970499227643013,0.6567
26000,0.7690249681472778,0.001,0.958914543390274,0.6661
27000,0.8749604821205139,0.001,0.9423051273822785,0.6721
28000,0.9182265996932983,0.001,0.9230578982830048,0.6786
29000,0.7562360167503357,0.001,0.9322791421413421,0.6751
30000,0.9189559817314148,0.001,0.9228716242313385,0.677
31000,0.9553955793380737,0.001,0.898429330587387,0.6815
32000,0.794533908367157,0.001,0.8859964388608933,0.6883
33000,0.8000833988189697,0.001,0.8654164731502533,0.6994
34000,0.8067127466201782,0.001,0.9079881572723388,0.6812
35000,0.8977289795875549,0.001,0.8724219584465027,0.6979
36000,0.7643227577209473,0.001,0.8668863189220428,0.6965
37000,0.920227587223053,0.001,0.8660491394996643,0.7003
38000,0.7754379510879517,0.001,0.851396336555481,0.7056
39000,0.6962576508522034,0.001,0.8342622035741806,0.7099
40000,0.8942663073539734,0.001,0.8135015368461609,0.7215
41000,0.9156486392021179,0.001,0.829628803730011,0.7119
42000,0.7120009660720825,0.001,0.8325293737649918,0.7124
43000,0.7752416133880615,0.001,0.8072939825057983,0.7168
44000,0.9963791370391846,0.001,0.8210528284311295,0.7162
45000,0.6570522785186768,0.001,0.8013947123289108,0.723
46000,0.6979836821556091,0.001,0.7932146781682968,0.7234
47000,0.6513689160346985,0.001,0.7832275521755219,0.7292
48000,0.6136656403541565,0.001,0.7952186864614487,0.7237
49000,0.7682342529296875,0.001,0.7764599412679672,0.7342
50000,0.6948010325431824,0.001,0.7743948537111283,0.7301
51000,0.7032999396324158,0.001,0.785058463215828,0.7235
52000,0.9119852185249329,0.001,0.7827416944503784,0.7289
53000,0.6781109571456909,0.001,0.7789904999732972,0.7289
54000,0.6204237937927246,0.001,0.7535978052020073,0.74
55000,0.7226442098617554,0.001,0.763681606054306,0.7349
56000,0.5474959015846252,0.001,0.761212685406208,0.7375
57000,0.9646512866020203,0.001,0.7779768294095993,0.725
58000,0.7453834414482117,0.001,0.7614002168178559,0.7355
59000,0.6930645704269409,0.001,0.7579882788658142,0.7372
60000,0.610109269618988,0.001,0.7628333654999733,0.7348
