iteration,trn_loss,lr,val_loss,val_acc
1,2.2982840538024902,0.0070015,2.3044749021530153,0.1
1000,1.6760029792785645,0.005503,1.5511947870254517,0.4231
2000,1.3299227952957153,0.004003,1.360192234516144,0.507
3000,1.1869878768920898,0.002503,1.2509471249580384,0.551
4000,1.108734130859375,0.0010029999999999996,1.1769454789161682,0.5859
5000,1.2191520929336548,0.001,1.158513331413269,0.5885
6000,1.1784231662750244,0.001,1.15236085832119,0.5888
7000,1.0831931829452515,0.001,1.1076426166296005,0.6085
8000,0.9787481427192688,0.001,1.072879928946495,0.6233
9000,0.9771207571029663,0.001,1.0750724774599076,0.6229
10000,1.1849215030670166,0.001,1.0548882383108138,0.6292
11000,1.0885382890701294,0.001,1.0408355158567428,0.6339
12000,1.0300196409225464,0.001,1.0632353419065474,0.6183
13000,0.799289345741272,0.001,0.9909408980607987,0.6538
14000,0.9508560299873352,0.001,0.9964840459823608,0.6491
15000,1.0476304292678833,0.001,0.9734578514099121,0.6605
16000,0.9937600493431091,0.001,0.9703842121362686,0.66
17000,1.0221776962280273,0.001,0.9573624789714813,0.6682
18000,0.9536501169204712,0.001,0.9337054979801178,0.6747
19000,0.9220374226570129,0.001,0.9104248690605163,0.6799
20000,0.9443841576576233,0.001,0.9301336944103241,0.6737
21000,0.7232726812362671,0.001,0.902913264632225,0.6886
22000,0.942089855670929,0.001,0.899608907699585,0.6854
23000,0.8916195034980774,0.001,0.8819684725999832,0.698
24000,0.8068184852600098,0.001,0.8707576960325241,0.6984
25000,0.9874064922332764,0.001,0.8583968186378479,0.6995
26000,0.8235740661621094,0.001,0.8551825225353241,0.7085
