iteration,trn_loss,lr,val_loss,val_acc
1,2.292389392852783,0.001,2.305676529407501,0.1
500,2.2962806224823,0.001,2.301499183177948,0.1009
1000,2.2934370040893555,0.001,2.2942102193832397,0.1704
1500,2.1653144359588623,0.001,2.1828091287612916,0.2097
2000,1.927932620048523,0.001,1.991353269815445,0.2674
2500,1.8914573192596436,0.001,1.854973202943802,0.3144
3000,1.6109402179718018,0.001,1.7514321291446686,0.3598
3500,1.5970404148101807,0.001,1.672984594106674,0.3814
4000,1.6003726720809937,0.001,1.622306238412857,0.3915
4500,1.548377275466919,0.001,1.5781875145435333,0.4125
5000,1.6007107496261597,0.001,1.5399190866947174,0.4292
5500,1.4526408910751343,0.001,1.5022450697422027,0.4417
6000,1.4007147550582886,0.001,1.4866573119163513,0.4504
6500,1.3464469909667969,0.001,1.444975861310959,0.4614
7000,1.4099258184432983,0.001,1.4501166594028474,0.4641
7500,1.5757185220718384,0.001,1.3966692447662354,0.4834
8000,1.3880709409713745,0.001,1.3730267000198364,0.4972
8500,1.3430217504501343,0.001,1.360551611185074,0.5023
9000,1.4896854162216187,0.001,1.3289223742485046,0.5183
9500,1.177941918373108,0.001,1.3132964408397674,0.5232
10000,1.2616137266159058,0.001,1.2901543724536895,0.5333
10500,1.3786135911941528,0.001,1.2819872677326203,0.5382
11000,1.2264412641525269,0.001,1.254985250234604,0.5491
11500,1.3030966520309448,0.001,1.2384535813331603,0.5585
12000,1.239865779876709,0.001,1.2321851563453674,0.5637
12500,1.1896369457244873,0.001,1.2069324994087218,0.5743
13000,1.147992730140686,0.001,1.2010747647285462,0.5762
13500,1.2453941106796265,0.001,1.2016236412525176,0.5693
14000,1.2316950559616089,0.001,1.1693357199430465,0.5881
14500,0.9964768886566162,0.001,1.1648077797889709,0.5846
15000,1.2579456567764282,0.001,1.176164436340332,0.5839
15500,1.205294132232666,0.001,1.1480162274837493,0.5939
16000,1.2641017436981201,0.001,1.1334322130680083,0.594
16500,1.2465318441390991,0.001,1.1847285169363022,0.5869
17000,1.15421462059021,0.001,1.1118963050842285,0.6078
17500,1.0937752723693848,0.001,1.1587178385257721,0.5962
18000,1.0636695623397827,0.001,1.1027448111772538,0.6063
18500,1.0261220932006836,0.001,1.0897194117307663,0.618
19000,1.0741627216339111,0.001,1.082095667719841,0.619
19500,1.1714023351669312,0.001,1.072145733833313,0.6226
20000,0.9854817986488342,0.001,1.0591511088609695,0.6293
20500,1.109970211982727,0.001,1.0557078164815903,0.6332
21000,0.9427942633628845,0.001,1.054584488272667,0.6324
21500,1.0665297508239746,0.001,1.034705823659897,0.6383
22000,1.0560998916625977,0.001,1.0378415530920029,0.6363
22500,1.065321683883667,0.001,1.0277338081598282,0.6424
23000,1.1949114799499512,0.001,1.0266819685697555,0.6384
23500,0.9310097694396973,0.001,1.0126218682527541,0.6409
24000,0.8300127387046814,0.001,0.9953960812091828,0.6504
24500,1.030289888381958,0.001,0.9750543874502182,0.6578
25000,0.9905973076820374,0.001,0.975149451494217,0.6588
25500,0.998953104019165,0.001,0.978181968331337,0.6614
26000,1.0496107339859009,0.001,0.9652623093128204,0.6628
