iteration,trn_loss,lr,val_loss,val_acc
1,2.3117024898529053,0.001,2.3050741744041443,0.1
1000,2.104623794555664,0.001,2.143352704048157,0.2025
2000,1.7237390279769897,0.001,1.8462659788131714,0.3291
3000,1.9682304859161377,0.001,1.672513769865036,0.3841
4000,1.517289400100708,0.001,1.578485963344574,0.4127
5000,1.4920663833618164,0.001,1.51494109749794,0.4392
6000,1.493312954902649,0.001,1.4949416899681092,0.4543
7000,1.476263403892517,0.001,1.423270229101181,0.4807
8000,1.3115882873535156,0.001,1.3765915787220002,0.4996
9000,1.3556528091430664,0.001,1.3238164937496186,0.5213
10000,1.230738878250122,0.001,1.275380880832672,0.542
11000,1.5633552074432373,0.001,1.246769506931305,0.5603
12000,1.224416971206665,0.001,1.2022551095485687,0.5693
13000,1.174825668334961,0.001,1.186732035279274,0.5802
14000,1.1721607446670532,0.001,1.1499023377895354,0.5936
15000,1.0938804149627686,0.001,1.183999581336975,0.585
16000,1.2708022594451904,0.001,1.1246535021066666,0.6034
17000,1.1464307308197021,0.001,1.086400664448738,0.616
18000,0.9109199643135071,0.001,1.0806219416856766,0.6126
19000,1.287360668182373,0.001,1.0708784931898117,0.617
20000,0.980866551399231,0.001,1.0610524946451187,0.6194
21000,1.0200368165969849,0.001,1.0193029767274857,0.6372
22000,1.010661005973816,0.001,1.021744339466095,0.6381
23000,1.1308444738388062,0.001,0.986732337474823,0.6557
24000,1.0113112926483154,0.001,0.9812439852952957,0.6541
25000,0.9090936183929443,0.001,0.9596990996599197,0.6641
26000,0.8410844206809998,0.001,0.9339362305402755,0.6733
27000,0.7425373196601868,0.001,0.9267749965190888,0.675
28000,0.8783484697341919,0.001,0.9143381100893021,0.6851
29000,1.038334608078003,0.001,0.9076317149400711,0.6828
30000,0.8352853655815125,0.001,0.907396268248558,0.6852
31000,1.0089555978775024,0.001,0.8937024247646331,0.6852
32000,0.9020717144012451,0.001,0.8861567461490631,0.6942
33000,0.7504247426986694,0.001,0.8826169270277023,0.696
34000,0.7797966003417969,0.001,0.872425281405449,0.6935
35000,0.9344709515571594,0.001,0.8488350576162338,0.7019
36000,0.8325495719909668,0.001,0.8412782365083694,0.7081
37000,0.8761218786239624,0.001,0.8342984366416931,0.7072
38000,0.9402016401290894,0.001,0.8225585234165191,0.7152
39000,0.8172516822814941,0.001,0.808752932548523,0.7218
40000,0.7555488348007202,0.001,0.814713084101677,0.7213
41000,0.7855867147445679,0.001,0.828599291741848,0.7182
42000,0.7597301006317139,0.001,0.8114938992261886,0.7199
43000,0.6142984628677368,0.001,0.7956505137681961,0.7253
44000,0.7716296911239624,0.001,0.805826376080513,0.7238
45000,0.7340925335884094,0.001,0.7998137819766998,0.7213
46000,0.7439642548561096,0.001,0.7850097954273224,0.7327
47000,0.8065160512924194,0.001,0.7817947697639466,0.7321
48000,0.6757510304450989,0.001,0.7821749114990234,0.7297
49000,0.6909111142158508,0.001,0.7708036196231842,0.7311
50000,0.6777278780937195,0.001,0.7576315760612488,0.7424
51000,0.5366684794425964,0.001,0.7588656049966812,0.7409
52000,0.6618965864181519,0.001,0.7966063761711121,0.7236
53000,0.6640195250511169,0.001,0.767811968922615,0.7342
54000,0.8004422783851624,0.001,0.7906518858671189,0.7298
55000,0.7178469896316528,0.001,0.7891319638490677,0.7264
56000,0.7218674421310425,0.001,0.7469745862483979,0.7431
57000,0.6570660471916199,0.001,0.7554165327548981,0.7372
58000,0.7958618998527527,0.001,0.7671200120449067,0.7385
59000,0.71660977602005,0.001,0.7468129485845566,0.7408
60000,0.7769971489906311,0.001,0.7708500355482102,0.7346
