iteration,trn_loss,lr,val_loss,val_acc
1,2.2965731620788574,0.001009749999999999,2.303807325363159,0.1
100,2.305835008621216,0.001955499999999999,2.3023395228385923,0.1
200,2.3014633655548096,0.0029304999999999995,2.300222752094269,0.1
300,2.294118881225586,0.0039055000000000006,2.2901239442825316,0.1459
400,2.1483211517333984,0.004880500000000001,2.1081193780899046,0.2009
500,1.9478564262390137,0.005855500000000002,1.978220306634903,0.2467
600,1.7855993509292603,0.006830499999999999,1.85003227353096,0.312
700,1.7234606742858887,0.0078055,1.741911164522171,0.3469
800,1.6842182874679565,0.0087805,1.6789698445796966,0.3802
900,1.6808738708496094,0.0097555,1.6071053993701936,0.4038
1000,1.6334774494171143,0.0107305,1.5684402179718018,0.4185
1100,1.8184137344360352,0.011705499999999997,1.631763117313385,0.4107
1200,1.4912209510803223,0.0126805,1.4719663214683534,0.4503
1300,1.4089851379394531,0.013655500000000001,1.5301724660396576,0.4366
1400,1.51338529586792,0.014630500000000001,1.4251998281478881,0.4862
1500,1.4153293371200562,0.015605500000000001,1.381290191411972,0.4949
1600,1.3368806838989258,0.016580499999999998,1.3621627688407898,0.5132
1700,1.19280207157135,0.0175555,1.3880489957332611,0.5039
1800,1.3303815126419067,0.018530500000000002,1.4070064854621886,0.4969
1900,1.2892149686813354,0.019505500000000002,1.337149715423584,0.5174
2000,1.2549448013305664,0.020480500000000002,1.269348007440567,0.5385
2100,1.1488423347473145,0.0214555,1.2311771607398987,0.5589
2200,1.236702799797058,0.0224305,1.1961687505245209,0.5851
2300,1.1848254203796387,0.023405500000000003,1.220009593963623,0.5603
2400,1.1625744104385376,0.0243805,1.1760574662685395,0.5842
2500,1.0922539234161377,0.025355500000000003,1.210177521109581,0.563
2600,1.365280270576477,0.0263305,1.1492042529582978,0.5981
2700,0.9837629199028015,0.0273055,1.1688332277536393,0.5886
2800,1.056705117225647,0.0282805,1.1154543077945709,0.6052
2900,1.012669563293457,0.029255499999999997,1.162830299139023,0.588
3000,1.0955427885055542,0.030230500000000004,1.1379873996973038,0.606
3100,1.057395100593567,0.0312055,1.0606965392827987,0.6173
3200,1.17786705493927,0.0321805,1.0813738751411437,0.6145
3300,1.483445167541504,0.033155500000000004,1.1349729883670807,0.5844
3400,1.317397117614746,0.0341305,1.2884672975540161,0.5672
3500,1.108912467956543,0.035105500000000005,1.0542050337791442,0.632
3600,0.9098985195159912,0.0360805,1.0613309669494628,0.6229
3700,1.3227958679199219,0.0370555,1.101431268453598,0.6
3800,1.0550854206085205,0.0380305,1.0354017597436904,0.6401
3900,0.9626080989837646,0.039005500000000005,1.0611036604642867,0.6188
4000,1.1254199743270874,0.0399805,1.19333658516407,0.5879
