iteration,trn_loss,lr,val_loss,val_acc
1,2.2925424575805664,0.010000600036002158,2.3052515387535095,0.1
1000,1.3400425910949707,0.009418758600543054,1.4680788004398346,0.4596
2000,1.2655335664749146,0.008870236833304157,1.2393197166919707,0.5507
3000,1.0818113088607788,0.008353659416896963,1.116405503153801,0.6043
4000,1.0541290044784546,0.007867166002998024,1.066362785100937,0.6268
5000,0.9857791662216187,0.007409004584689941,0.9416370958089828,0.6664
6000,0.994724452495575,0.006977525186965393,0.9506067699193954,0.6685
7000,0.6219684481620789,0.006571173924678291,0.8404525518417358,0.7096
8000,0.9116300940513611,0.006188487406542994,0.8936162924766541,0.6837
9000,0.6918702125549316,0.005828087465028736,0.7915028846263885,0.7309
10000,0.8303841352462769,0.0054886761931700325,0.7723877167701722,0.7348
11000,0.8954524993896484,0.00516903127041916,0.7767352658510208,0.7341
12000,0.7815900444984436,0.0048680015607077375,0.7744070988893509,0.7358
13000,0.7506886124610901,0.0045845029668646845,0.7647857671976089,0.7339
14000,0.7307671904563904,0.004317514526461126,0.7255602318048477,0.7498
15000,0.6908503770828247,0.004066074735022207,0.7590383094549179,0.733
16000,0.6332151889801025,0.003829278083364608,0.7433738461136818,0.7438
17000,0.7439932823181152,0.0036062717965897003,0.7356757158041001,0.7459
18000,0.6082457900047302,0.003396252762988486,0.7310898184776307,0.7435
19000,0.5247541069984436,0.0031984646417983938,0.7152340805530548,0.7503
20000,0.6511837244033813,0.00301219513939611,0.7383490562438965,0.7394
21000,0.657829761505127,0.0028367734441172112,0.717388673722744,0.752
22000,0.7184702157974243,0.0026715678104646157,0.6931392139196396,0.7639
23000,0.790907621383667,0.0025159832840058833,0.6792043483257294,0.7617
24000,0.7064858078956604,0.0023694595587660347,0.7069713962078095,0.7545
25000,0.6717290282249451,0.002231468959399733,0.6827893754839898,0.7614
26000,0.6302310824394226,0.0021015145408760315,0.7034275868535041,0.7602
27000,0.645273745059967,0.001979128298832085,0.7063666450977325,0.7559
28000,0.6966952681541443,0.0018638694841507859,0.6741134557127952,0.765
29000,0.6126255989074707,0.0017553230156926076,0.6687491938471795,0.7713
30000,0.5984199047088623,0.0016530979854654493,0.6742596206068993,0.7675
31000,0.5796400308609009,0.001556826250849139,0.6700787088274955,0.7693
32000,0.5850020051002502,0.001466161108804789,0.6561253759264946,0.7718
33000,0.6205289959907532,0.0013807760472944353,0.6544300794601441,0.7727
34000,0.4795030951499939,0.0013003635694144506,0.6554376962780952,0.7745
35000,0.7277753949165344,0.0012246340860080948,0.6506909689307213,0.7759
36000,0.6328390836715698,0.001153314872769163,0.6687501978874206,0.7694
37000,0.5722100734710693,0.001086149088080959,0.6477473068237305,0.7741
38000,0.5215199589729309,0.001022894848053538,0.6637300428748131,0.7712
39000,0.57806795835495,0.0009633243554281575,0.6423885363340378,0.7768
40000,0.38571110367774963,0.0009072230792118566,0.6680201494693756,0.7685
41000,0.43776917457580566,0.0008543889820877929,0.6450835731625557,0.7762
42000,0.6204478144645691,0.0008046317928190055,0.6477312842011451,0.7774
43000,0.4151132106781006,0.0007577723210253197,0.6376512333750725,0.7803
44000,0.47203436493873596,0.000713641811865698,0.6468473875522613,0.7768
45000,0.4051295518875122,0.0006720813383020618,0.6358285853266716,0.7785
46000,0.42169123888015747,0.0006329412287559401,0.6369753614068031,0.7813
47000,0.54449462890625,0.0005960805280967736,0.6425688809156418,0.7775
48000,0.520616888999939,0.0005613664900207275,0.6356209632754326,0.779
49000,0.5442383885383606,0.0005286740989919233,0.6373335549235344,0.7798
50000,0.554480791091919,0.000497885620024455,0.633052328824997,0.7821
51000,0.5326555371284485,0.0004688901746838235,0.64190683811903,0.7785
52000,0.4269765615463257,0.00044158334178084446,0.6338709884881973,0.7806
53000,0.5318524837493896,0.0004158667813200082,0.6305801665782929,0.782
54000,0.45709267258644104,0.0003916478803480211,0.6321375653147697,0.7814
55000,0.47940027713775635,0.00036883941942712247,0.631476009786129,0.7798
56000,0.670264720916748,0.00034735925853204765,0.6271401500701904,0.7821
57000,0.5426429510116577,0.00032713004123946233,0.637497179210186,0.7799
58000,0.4045230448246002,0.0003080789161445632,0.6260561627149582,0.7827
59000,0.34406644105911255,0.00029013727450158524,0.6282190719246864,0.7837
60000,0.46880561113357544,0.00027324050314338194,0.6242327189445496,0.7835
61000,0.42923855781555176,0.0002573277517902671,0.6359751415252686,0.7794
62000,0.42079800367355347,0.00024234171391012953,0.6276949593424797,0.7807
63000,0.5015609860420227,0.00022822842034063266,0.62603590041399,0.7828
64000,0.4780167043209076,0.00021493704493027145,0.6288411718606949,0.7811
65000,0.327002614736557,0.00020241972149834264,0.6260007536411285,0.7822
66000,0.47198617458343506,0.00019063137145464634,0.627190513908863,0.7828
67000,0.4623476266860962,0.00017952954145812765,0.6296850600838662,0.7822
68000,0.5860287547111511,0.00016907425052981747,0.626893956065178,0.7833
69000,0.5193925499916077,0.0001592278460694823,0.6278364279866219,0.7826
70000,0.4321674704551697,0.00014995486825745516,0.6249841961264611,0.7831
