iteration,trn_loss,lr,val_loss,val_acc
1,2.285419464111328,0.001,2.305841493606567,0.0985
500,2.294179677963257,0.001,2.2940831208229064,0.1754
1000,2.099827527999878,0.001,2.125884523391724,0.2152
1500,1.8946256637573242,0.001,1.9919047474861145,0.2633
2000,1.9036554098129272,0.001,1.8771346306800842,0.3271
2500,1.616281270980835,0.001,1.7252174282073975,0.3646
3000,1.6381661891937256,0.001,1.6438821613788606,0.3926
3500,1.5122538805007935,0.001,1.5747453129291535,0.4185
4000,1.4543827772140503,0.001,1.5425221991539002,0.4313
4500,1.6052641868591309,0.001,1.5154413068294526,0.437
5000,1.32778000831604,0.001,1.4798981201648713,0.4539
5500,1.5600225925445557,0.001,1.4666446721553803,0.4574
6000,1.532966136932373,0.001,1.448083268404007,0.4639
6500,1.3878753185272217,0.001,1.3930725359916687,0.4895
7000,1.626566767692566,0.001,1.3742545688152312,0.501
7500,1.3297207355499268,0.001,1.3633630168437958,0.5046
8000,1.2833503484725952,0.001,1.3447593033313752,0.5114
8500,1.2672240734100342,0.001,1.3279960131645203,0.5154
9000,1.2740700244903564,0.001,1.302495356798172,0.53
9500,1.3121875524520874,0.001,1.2885657680034637,0.5365
10000,1.3540982007980347,0.001,1.2839729022979736,0.5343
10500,1.2978936433792114,0.001,1.2684783113002778,0.5454
11000,1.1353363990783691,0.001,1.2393894356489181,0.5554
11500,1.2465142011642456,0.001,1.2163902390003205,0.5665
12000,1.1575483083724976,0.001,1.2140076518058778,0.5634
12500,1.3145649433135986,0.001,1.1843653953075408,0.5791
13000,1.1162476539611816,0.001,1.1783202350139619,0.579
13500,1.121109127998352,0.001,1.166275798678398,0.5856
14000,1.114726185798645,0.001,1.156305124759674,0.5927
14500,1.156406283378601,0.001,1.1610062193870545,0.5868
15000,1.0626565217971802,0.001,1.1390358090400696,0.5905
15500,1.2351956367492676,0.001,1.114816011786461,0.6063
16000,1.026868462562561,0.001,1.1016404217481612,0.6124
16500,1.0549089908599854,0.001,1.0925242704153062,0.6141
17000,1.1315308809280396,0.001,1.0838832932710647,0.6173
17500,1.0552849769592285,0.001,1.0839607125520707,0.6131
18000,1.0145117044448853,0.001,1.0612907826900482,0.6258
18500,0.9298253059387207,0.001,1.073658710718155,0.6196
19000,1.0666942596435547,0.001,1.0399952095746994,0.6316
19500,1.0382635593414307,0.001,1.0387561291456222,0.6343
20000,1.0109132528305054,0.001,1.0417630612850188,0.6331
20500,1.077428936958313,0.001,1.0207032138109207,0.6393
21000,1.1404207944869995,0.001,1.0183221012353898,0.644
21500,1.003618597984314,0.001,1.006022993326187,0.645
22000,1.0123212337493896,0.001,0.9893369024991989,0.652
22500,0.8799741268157959,0.001,1.0039516639709474,0.646
23000,0.8514922857284546,0.001,0.9828793728351592,0.6527
23500,0.9585777521133423,0.001,0.9686013984680176,0.6589
24000,0.9924833178520203,0.001,0.9792267519235611,0.6598
24500,0.9511561393737793,0.001,0.9703957480192185,0.6594
25000,0.994377613067627,0.001,0.9465005803108215,0.6681
25500,0.9544379711151123,0.001,0.9665012049674988,0.6635
26000,0.9030473828315735,0.001,0.93138217151165,0.6759
26500,0.9596413969993591,0.001,0.9456582248210907,0.6714
27000,0.8802042603492737,0.001,0.9187644344568252,0.6841
27500,0.9296033978462219,0.001,0.9163869500160218,0.6817
28000,0.8072995543479919,0.001,0.9149406749010086,0.6816
28500,0.8543439507484436,0.001,0.900217073559761,0.6899
29000,0.9216182231903076,0.001,0.9113462853431702,0.6839
29500,0.8312227725982666,0.001,0.8998833870887757,0.6892
30000,0.8608452677726746,0.001,0.8939360505342484,0.6939
30500,1.005129098892212,0.001,0.8771531784534454,0.6943
31000,0.781973123550415,0.001,0.8711903291940689,0.6996
31500,0.8790891170501709,0.001,0.9393730688095093,0.6722
32000,0.7455890774726868,0.001,0.8941700220108032,0.6861
32500,0.8784950375556946,0.001,0.8585254997014999,0.704
33000,0.6921879053115845,0.001,0.8623398208618164,0.7009
33500,0.8999805450439453,0.001,0.8466469699144363,0.7083
34000,0.832685649394989,0.001,0.8533968597650528,0.7028
34500,0.7773746252059937,0.001,0.8487860298156739,0.7066
35000,0.9908068776130676,0.001,0.863477863073349,0.7018
35500,0.7786265015602112,0.001,0.824359844326973,0.7171
36000,0.8505747318267822,0.001,0.8611025613546371,0.7026
36500,0.8328526020050049,0.001,0.820463747382164,0.7163
37000,0.6336911916732788,0.001,0.8248176014423371,0.7153
37500,0.6867967247962952,0.001,0.8420439881086349,0.7071
38000,0.6433218121528625,0.001,0.8197524309158325,0.7175
38500,0.8122508525848389,0.001,0.8153147405385971,0.7193
39000,0.8449245691299438,0.001,0.8191124415397644,0.7168
39500,0.6196863651275635,0.001,0.8141396683454514,0.7228
40000,0.7963473796844482,0.001,0.8089547175168991,0.7194
40500,0.826392412185669,0.001,0.8086634182929993,0.7194
41000,0.7657527327537537,0.001,0.8194981187582016,0.716
41500,0.8207905292510986,0.001,0.7880702495574952,0.73
42000,0.6136821508407593,0.001,0.802483800649643,0.7234
42500,0.757222592830658,0.001,0.794022347331047,0.7253
43000,0.8229710459709167,0.001,0.8073145097494125,0.7224
43500,0.6403339505195618,0.001,0.7756214737892151,0.7349
44000,0.8753211498260498,0.001,0.8134306728839874,0.7189
44500,0.8534332513809204,0.001,0.7957964771986008,0.7299
45000,0.7045855522155762,0.001,0.8033762091398239,0.7234
45500,0.852935791015625,0.001,0.7893286061286926,0.7251
46000,0.6452701091766357,0.001,0.7651741051673889,0.74
46500,0.6477054357528687,0.001,0.7747882735729218,0.7337
