iteration,trn_loss,lr,val_loss,val_acc
1,2.324154853820801,0.0070015,2.304804606437683,0.1
500,1.5833719968795776,0.006253,1.6935866260528565,0.3796
1000,1.5680716037750244,0.005503,1.4983247888088227,0.4406
1500,1.4007883071899414,0.004753,1.3816785979270936,0.4974
2000,1.383022427558899,0.004003,1.3502704036235809,0.5181
2500,1.3079646825790405,0.003253,1.2483495020866393,0.5578
3000,1.3469030857086182,0.002503,1.2519806492328645,0.5534
3500,1.1645786762237549,0.0017529999999999994,1.1781806886196136,0.5759
4000,1.085235834121704,0.0010029999999999996,1.1444289678335189,0.5932
4500,1.2435857057571411,0.001,1.1394565600156783,0.5976
5000,1.0229257345199585,0.001,1.1155430746078492,0.6074
5500,0.9128177165985107,0.001,1.1046592098474504,0.6097
6000,1.0637434720993042,0.001,1.10108733355999,0.6146
6500,1.149010419845581,0.001,1.086415228843689,0.6191
7000,0.8425028324127197,0.001,1.0831293439865113,0.6186
7500,1.1168345212936401,0.001,1.073622773885727,0.623
8000,1.0694929361343384,0.001,1.0496599519252776,0.6319
8500,1.0994666814804077,0.001,1.0500125855207443,0.6329
9000,1.1207454204559326,0.001,1.0605770206451417,0.6277
9500,1.2234529256820679,0.001,1.0270198953151704,0.644
10000,1.019779920578003,0.001,1.023195675611496,0.6436
10500,1.1892282962799072,0.001,1.0146444004774093,0.6488
11000,1.0817333459854126,0.001,1.0096727675199508,0.6457
11500,0.8456587195396423,0.001,0.9983220756053924,0.6501
12000,0.9122246503829956,0.001,1.0103868478536606,0.6468
12500,0.8055359125137329,0.001,0.9792235827445984,0.6582
13000,0.8977232575416565,0.001,1.0199385100603104,0.6414
13500,1.179762601852417,0.001,0.9635607409477234,0.6661
14000,0.9345084428787231,0.001,0.9667071479558945,0.66
14500,0.8053650856018066,0.001,0.9485398375988007,0.6719
15000,1.055489182472229,0.001,0.9452586233615875,0.6712
15500,1.0873463153839111,0.001,0.9688679987192154,0.663
16000,0.9157760739326477,0.001,0.9137889498472214,0.6848
16500,0.9081679582595825,0.001,0.9231688040494919,0.6773
17000,0.8180588483810425,0.001,0.9088325524330139,0.6866
17500,0.7847249507904053,0.001,0.8991189873218537,0.6928
18000,0.788278341293335,0.001,0.9358853429555893,0.6764
18500,0.7271572351455688,0.001,0.8972122937440872,0.6946
19000,0.8356683254241943,0.001,0.9002608501911163,0.6915
19500,0.7845420837402344,0.001,0.8861282581090927,0.6956
20000,0.7469707727432251,0.001,0.8785855054855347,0.6967
20500,0.9229681491851807,0.001,0.8953913760185241,0.6948
21000,0.785658597946167,0.001,0.8884226751327514,0.6895
21500,0.7714428901672363,0.001,0.8554489743709565,0.7077
22000,0.9224441051483154,0.001,0.8586700308322907,0.7074
22500,0.9347079396247864,0.001,0.8590976399183273,0.7027
23000,0.7311795949935913,0.001,0.8622448372840882,0.7048
23500,0.7810829281806946,0.001,0.8576745951175689,0.7065
24000,0.8830866813659668,0.001,0.8614522850513459,0.7015
24500,0.8015967011451721,0.001,0.8468558746576309,0.7101
25000,0.8003836274147034,0.001,0.8379463994503021,0.7107
