iteration,trn_loss,lr,val_loss,val_acc
1,2.2953968048095703,0.001000060003600216,2.3054661846160887,0.1019
500,2.2832632064819336,0.0009705611239538626,2.2833551168441772,0.1502
1000,2.046269178390503,0.0009418758600543053,2.0455189824104307,0.2407
1500,1.8792619705200195,0.0009140383988790476,1.9313729548454284,0.293
2000,1.7724348306655884,0.0008870236833304156,1.7871692872047424,0.3346
2500,1.868177890777588,0.0008608073968817738,1.7194798064231873,0.3646
3000,1.6476922035217285,0.0008353659416896963,1.6765387773513794,0.3713
3500,1.650820255279541,0.0008106764173530403,1.6212867403030395,0.3974
4000,1.561830997467041,0.0007867166002998024,1.5636698627471923,0.4155
4500,1.5989432334899902,0.000763464923783203,1.5548814117908478,0.4221
5000,1.6741456985473633,0.0007409004584689942,1.5175333511829376,0.437
5500,1.5801949501037598,0.000719002893596515,1.5009349989891052,0.4459
6000,1.6154415607452393,0.0006977525186965393,1.5062439501285554,0.4434
6500,1.784041166305542,0.0006771302058494585,1.4553391027450562,0.4655
7000,1.5272709131240845,0.0006571173924678291,1.4281107985973358,0.4764
7500,1.4314515590667725,0.0006376960645877887,1.419672600030899,0.483
8000,1.3089519739151,0.0006188487406542994,1.401141849756241,0.4863
8500,1.473426342010498,0.0006005584557856247,1.3851660871505738,0.4923
9000,1.396676778793335,0.0005828087465028736,1.381004204750061,0.4987
9500,1.376455545425415,0.0005655836359108696,1.364416400194168,0.5043
10000,1.1345033645629883,0.0005488676193170033,1.3532782876491547,0.5079
10500,1.402795433998108,0.0005326456502751251,1.3410783123970031,0.5148
11000,1.3370171785354614,0.000516903127041916,1.326640828847885,0.5191
11500,1.163377046585083,0.0005016258794335434,1.3234047627449035,0.5206
12000,1.254611849784851,0.0004868001560707738,1.3087274467945098,0.5244
12500,1.4281113147735596,0.0004724126120010614,1.3106155753135682,0.5301
13000,1.1795581579208374,0.0004584502966864684,1.2868778812885284,0.5344
13500,1.2516930103302002,0.00044490064234660757,1.284530547261238,0.5373
14000,1.2843681573867798,0.00043175145264611267,1.2713145852088927,0.5405
14500,1.2647114992141724,0.0004189908917164543,1.2752364313602447,0.5406
15000,1.1842256784439087,0.0004066074735022208,1.2741450083255768,0.5374
15500,1.1649869680404663,0.0003945900514222716,1.2668464946746827,0.5454
16000,1.2982841730117798,0.0003829278083364608,1.2469821405410766,0.5454
16500,1.1628268957138062,0.00037161024680889583,1.2324750566482543,0.5595
17000,1.3350739479064941,0.00036062717965897,1.2350818967819215,0.5555
17500,1.1410462856292725,0.00034996872079166185,1.2260111629962922,0.5582
18000,1.211601972579956,0.0003396252762988486,1.2146857249736787,0.5696
18500,1.3650447130203247,0.0003295875358236226,1.2151701164245605,0.5657
19000,1.0701203346252441,0.00031984646417983935,1.2038760256767274,0.5709
19500,1.211157202720642,0.0003103932932193517,1.1958469098806381,0.5744
20000,1.1096168756484985,0.000301219513939611,1.207370902299881,0.5712
20500,1.1681181192398071,0.00029231686882453135,1.190438848733902,0.578
21000,1.098479986190796,0.0002836773444117211,1.1836177170276643,0.5804
21500,1.096968650817871,0.0002752931640793935,1.2117573726177215,0.5641
22000,1.3382349014282227,0.00026715678104646156,1.172775041460991,0.5827
22500,1.0743448734283447,0.00025926087157951877,1.173286612033844,0.5819
23000,1.1768121719360352,0.0002515983284005883,1.174185853600502,0.587
23500,1.068670630455017,0.00024416225428971,1.1636400246620178,0.5906
24000,1.2824267148971558,0.00023694595587660347,1.17512790620327,0.5805
24500,1.067954659461975,0.00022994293761582226,1.1592541670799255,0.5914
25000,1.1066062450408936,0.0002231468959399733,1.157719497680664,0.5909
25500,1.0789357423782349,0.0002165517135857402,1.1571120429039001,0.5891
26000,1.1942559480667114,0.00021015145408760313,1.1534703910350799,0.5933
26500,1.150504231452942,0.00020394035643429847,1.1496583741903306,0.5929
27000,1.1192985773086548,0.00019791282988320852,1.1437596344947816,0.5939
27500,1.2626659870147705,0.00019206344892801392,1.1418252670764923,0.5956
28000,1.0619378089904785,0.0001863869484150786,1.1424377274513244,0.5951
28500,1.0808513164520264,0.0001808782188041717,1.1360602551698684,0.5974
29000,1.0202908515930176,0.00017553230156926075,1.1399562668800354,0.5982
29500,1.1181004047393799,0.0001703443847352353,1.1324717766046524,0.5985
30000,1.0697146654129028,0.00016530979854654493,1.1270518577098847,0.5994
30500,1.0709232091903687,0.00016042401126385163,1.1265550935268402,0.602
31000,1.2565973997116089,0.0001556826250849139,1.128284318447113,0.6004
31500,1.1671171188354492,0.00015108137218603016,1.1219672185182572,0.6018
32000,1.0806866884231567,0.00014661611088047892,1.1448366844654083,0.5953
32500,1.286676049232483,0.00014228282189049748,1.1176315253973008,0.6024
33000,0.9782715439796448,0.00013807760472944354,1.122544100880623,0.6039
33500,0.9888929724693298,0.0001339966741908831,1.1132670938968658,0.6043
34000,1.287217378616333,0.00013003635694144506,1.1200097346305846,0.6053
34500,1.055727243423462,0.00012619308821437445,1.1142479795217515,0.6071
35000,1.262130856513977,0.00012246340860080947,1.1140751588344573,0.6042
35500,1.1075669527053833,0.000118843960935893,1.1081492918729783,0.608
36000,1.0692358016967773,0.00011533148727691631,1.105288538336754,0.6073
36500,0.9466504454612732,0.00011192282597077477,1.105693364739418,0.6096
37000,1.0974394083023071,0.00010861490880809589,1.103523155450821,0.6092
